Id,Predicted
1335353357735039593,1.7800827e-05
1358703679375241385,0.0010326299
1367270244322955430,6.640767e-06
1369783759373416884,0.00049460604
1370335971819609137,4.0446e-05
1376939971842315820,0.00015205608
1377083740429611674,0.06657975
1379761839935517607,0.10393302
1388660044063294277,0.0001720563
1409399603159812793,1.3203217e-05
1412624702066369315,0.14446162
1422352323161781139,0.33255565
1426880394266683206,6.886278e-06
1433218602137546094,0.00048509522
1451797661375187490,0.0094909165
1461392689630718091,0.0053307638
1470096427363609130,0.00042931078
1477475539399904660,4.558717e-06
1479594347130974531,3.9226056e-06
1494564588926485237,0.20743138
1497164592963326138,0.969223
1501672158681816752,1.21168205e-05
1551689610936966316,2.4753223e-05
1562719997659829413,4.182095e-05
1562989107890821079,0.78851515
1592196388528554752,7.5428725e-06
1597193361602049634,0.99822146
1603275486223365007,9.911444e-06
1607723149431540181,0.0002135102
1615179483040974179,2.7643722e-05
1627002691015441869,0.002380573
1627465786998580500,1.9331155e-05
1630553478218594129,0.10897155
1630589069617981626,0.00092457846
1647424432944423535,0.00017534771
1690394627637634388,5.441147e-06
1709926715885485624,5.629462e-06
1716773860734490860,0.00096270314
1723490026854726763,0.30672055
1731197849821934615,0.0004009865
1762523466691123583,7.242459e-05
1766075209573938228,0.5450715
1781730857434974322,0.46391544
1786639807408456115,0.0049886494
1786747734567526767,2.0571133e-05
1792935143207772325,0.000109984016
1793935008910781434,0.999984
1795558037045555485,5.3699394e-05
1818801927322889311,0.00041395033
1823208813440227049,1.3779101e-05
1826411158033066922,0.0006687371
1827881497810955762,2.3453438e-05
1829545455376046461,0.16826293
1837259637369282576,0.67985654
1843802134167463694,0.0027728018
1857733390380742067,2.5433665e-05
1862185062690656948,2.4629224e-05
1872582600749718619,0.94497126
1886726704578654140,4.14168e-05
1939941628336722516,0.00015077631
1946270098623384891,6.55676e-05
1947813497056736542,0.8747011
1952567123517515806,0.63649535
1955923628539517944,0.00020954777
1999733712088568458,0.0018373417
2005889468119792068,9.0005495e-05
2010863890995564171,4.2878735e-05
2026410401102670368,0.12733947
2030794606463978526,0.0004352107
2049890185036074127,0.00095712795
2051260892729928134,0.00086432614
2072728055007045953,0.00014067623
2104332005576858662,0.0008851185
2106894384687728564,0.000113582595
2117853658762711075,0.0005738056
2171909796106749462,0.9709566
2183807249432914744,1.7026536e-05
2184836610524871332,0.057810847
2186993575344750276,0.000102844264
2188119500853236345,6.307376e-05
2206798322862449110,0.00022480913
2208302402097607407,0.0021592088
2221199901462829953,0.07539239
2223748656896069322,0.00095697434
2235361901372750663,8.845276e-05
2241184820900496174,1.9538962e-05
2246037301752298761,3.972146e-06
2252781993343836500,5.8327187e-05
2266952346108935674,0.0007451405
2285976496062654234,0.010409159
2339865931245828201,8.4249696e-05
2349011685212835468,7.805728e-06
2354291480780763769,0.00091085205
2362175716991092998,1.1495562e-05
2369630514288229831,5.6775493e-06
2377127758877147369,6.466672e-05
2391784500350182735,0.30566466
2397847202197255383,0.05496599
2413509010416813539,0.00036110054
2431410087367888615,0.060971946
2448831246549964395,1.9585245e-06
2454186398946826454,7.969601e-06
2460202875405622784,0.00086742704
2475601961692075351,0.9587889
2486430986584550381,3.7311245e-05
2491230068529122787,0.642461
2507898945451317392,4.7196325e-05
2534434560516391828,0.47541842
2540170434089755835,2.4577057e-06
2540223547354937872,1.4181879e-05
2553470213645965583,0.0082404185
2571390321339586633,0.001495419
2575120596147298548,6.4253218e-06
2602469860746092420,0.00019555925
2611442137462520161,0.07530354
2615324348158692201,0.00019165249
2617319452143079291,1.4656439e-05
2618506879312102809,0.99906546
2625654511251395374,0.4812134
2626587900172405049,0.998654
2648666263754900013,0.0803064
2653234608121090787,4.094027e-05
2654098381351348441,1.1160431e-05
2658382552620275297,4.6654704e-06
2660855444032990552,0.0088123875
2665970886572621398,0.003482279
2676260363052868388,0.56257874
2690664256891713550,0.996442
2695117355684225456,0.9569541
2719540731144925733,0.00010894915
2731300666746049484,4.6622504e-06
2734892947243171963,0.0021604956
2747438472003929866,0.061335966
2749835446795579731,0.00031607237
2755641253013581364,9.490476e-05
2766571449334640990,1.1056465e-05
2782794897924955637,5.2876962e-06
2792242959402193911,0.99068564
2793769568492492696,0.00022179353
2794348619435799834,0.27925807
2805469130328916871,0.031988006
2813617766986082141,0.0054665725
2832802299901583420,2.6956573e-05
2845065701486989368,2.5172072e-05
2873450304696363200,1.691396e-05
2873455557754871416,9.492178e-05
2892962607137349702,0.0042132246
2898629909709889295,4.7061854e-05
2902904565677653503,0.00072690897
2916398883039045348,0.0006042511
2941722681652320852,0.001780987
2986866822295853212,0.99990237
3016474150836724810,3.9719413e-05
3028027126672740878,0.00029070163
3051339861289758383,0.9991762
3072616047162952037,0.7430644
3072806373507695662,0.7326323
3075926843727436303,5.5048473e-05
3085383979697163444,0.0007714785
3091288132224019151,0.00058913324
3101339046526696031,6.908926e-06
3108994779853709602,1.7865266e-05
3133676463696425056,5.599419e-06
3137466928730288036,7.5126896e-05
3137975879714273016,2.9173138e-05
3144637325737686484,0.00034030539
3144786282399931458,0.00016967992
3151186613857548685,7.669068e-06
3155964842415011647,0.0016182947
3159419903258997411,0.36231598
3165045933821950011,1.22025285e-05
3178575321369008508,9.015522e-05
3182830576088400288,0.0004752342
3185756706963797860,0.0010746159
3189916655393124249,0.00068773417
3195358206304065311,4.4409673e-05
3198921963022016757,0.002622507
3199438294483832048,0.0013903308
3199681869833119642,0.9999213
3203001055970574084,6.874569e-05
3208511031301686291,0.12377144
3210059070891064348,5.633619e-06
3215212705593999090,4.0629588e-05
3226312987829651265,3.7268786e-05
3233115852192180335,1.8291275e-05
3242746845708225050,3.3369954e-05
3270638889968538480,4.38608e-05
3275931198187091327,3.6732151e-06
3286215285157103377,8.048492e-06
3294859799000093662,7.5835014e-05
3319542588474377877,1.97831e-05
3321949371456431279,1.8801871e-06
3345258877386152025,6.5679646e-06
3356146006589071156,0.08294448
3361423170819115717,0.0007877966
3367475814478723379,0.0043114526
3380544893260725582,1.819635e-05
3399691313136071288,4.2747513e-05
3415187979401319871,0.00010307066
3416798416406349961,5.041987e-05
3430185420079256122,1.3763959e-05
3444519146508950065,0.00013950605
3462036999941454835,0.99387884
3482364303780695009,5.7008683e-06
3519949086340185619,0.07340544
3522036156195647967,0.12607612
3525065310131827045,0.02952274
3533287257502848232,6.87509e-06
3549865342510360759,0.005395363
3565085833960025117,0.17253698
3586598228715931694,0.0025443982
3597362330731816775,0.9927113
3602852354886610951,0.0007221472
3615501500561065282,9.401484e-06
3621730565771431548,4.6656154e-05
3634015035549217373,0.5894409
3643530486015371960,0.9951763
3661906696584562058,0.00031091744
3670501721235546878,0.00029565507
3671238803383257266,0.00058238715
3672285788541138082,9.6395284e-05
3675353237088518925,2.2345937e-06
3681434849807241813,0.6980409
3702959564135915829,4.2503696e-05
3704977019858669185,0.0003863204
3723927659320714741,0.0010669017
3749891010132361963,0.007916054
3769848553770288973,0.00066139357
3770248367003255299,0.21685492
3788278120649447361,0.0014161067
3790756891015727634,0.00013131936
3813648937927370554,4.7914646e-06
3819760230018016257,0.99983907
3823218547388134097,0.003450069
3839186633785526232,0.9968231
3852292063934641546,6.183985e-05
3868920600970077819,0.00029594725
3879518439744132809,0.00060673745
3895644984813016195,0.003678011
3914195344337244447,9.038825e-05
3915557157274755442,0.0017324167
3926504914173914579,0.00010974065
3938836862958864480,0.004221792
3945624697723623131,0.05216133
3971308278504953809,0.9244057
3998851012301383579,0.0007275604
4066832103368164301,0.000111524125
4083155476343577538,0.98736286
4089202187991338020,2.6239422e-06
4092122068741782659,0.004853581
4097607142439068685,0.00019484806
4110836853142024992,0.0009931481
4111919379637147812,1.1182218e-05
4121852025892303396,1.0602718e-05
4128617523602129032,0.1767578
4146034684694931275,0.9987317
4207830073270424056,0.018367918
4214800507541886076,4.8995844e-05
4220885556124513756,0.016959827
4222361299695538531,0.0021917599
4239555907657570585,0.32685438
4251775347948456732,7.919249e-06
4259951374453552026,2.6351332e-05
4284761735956370008,0.00090691
4291767322383520487,5.3244125e-06
4329090465307752041,3.410008e-05
4337497452513771534,0.7410402
4338915931608006723,1.4560896e-05
4348487499168016694,0.99904114
4349817863435296719,4.3606684e-05
4351837468327708926,0.089235425
4355997858167717936,0.027729524
4356063296146403339,8.122207e-06
4363397468149101791,0.020204766
4374773067723068190,6.819059e-05
4393091800002050065,5.0651866e-05
4408907659791543115,5.2007363e-06
4424080660032472641,1.1532038e-05
4444215859980746056,6.879652e-05
4450347058018258356,0.0059198034
4465991420223839011,0.00087090995
4468676550007784534,0.0058487183
4469432281335643238,0.00043484705
4471754383547245339,0.0038827017
4477035644102335326,1.6841579e-05
4513921503094736881,0.005331717
4521567789931828877,0.00019149447
4535665848787395469,0.9527074
4543710779203344397,9.9873636e-05
4553119806463469140,0.0037707016
4577452959776379257,0.011276611
4593196220710858795,0.8859111
4594418799411983017,0.96153253
4608538163580034449,0.0020406235
4608746540499344887,4.687489e-06
4613863686207681891,0.00014819809
4615935566906259228,0.85313165
4628835792004089364,0.00015072053
4631472311266234556,0.00014528056
4680258307681288051,0.01770058
4683322281658441155,0.001349778
4683721157198581345,0.00047246763
4700970290250233253,0.6056069
4709221742171430357,1.39579e-05
4712416982829831892,0.0010513314
4722890962302960673,2.7307713e-05
4743268978517472934,0.9893384
4745345238522850044,6.493706e-06
4755269211337454891,3.1685106e-06
4767012777424958680,0.011631787
4767405134743271180,0.00015587456
4807556553902005638,0.04250973
4808866876263408334,0.00062316674
4824179948578510471,0.00088695687
4862199800550267391,0.98977685
4867063308589491986,0.55082
4874367041802343720,0.00026660317
4875746351591949625,0.014511419
4889808065064828659,0.999186
4894479113850872033,5.866316e-05
4895075556173406146,0.11323935
4902654147189184278,0.00030974348
4903916222679763368,3.7338654e-05
4919621788303167128,0.015935872
4957588715939709592,0.38901466
4963067728506155308,0.00027589683
4964815246643123557,0.00025051925
4970806170247538715,6.731443e-05
4976429678060883676,0.0023650078
4981583289042879279,0.029186694
4996759514247072623,0.94306153
5027138931572836449,5.5760465e-06
5027732755605097200,0.9894577
5046308682656262241,3.7733087e-06
5063958958371304136,0.26947522
5086477674065954919,0.0067017996
5090063798173082313,0.99966955
5091970592620053646,0.012633018
5102742981481085669,0.02664506
5106096539849223069,7.5335056e-06
5116248003948782025,3.9305833e-05
5138717710714454275,1.459862e-06
5143443016853028696,1.0734463e-05
5144681558305572513,1.820633e-05
5153743142264257232,0.9021129
5163645278784933194,0.9997658
5163738076336429612,2.329744e-05
5173559146001488235,0.0006396914
5181515304048131946,0.83844244
5182034116663368471,0.0002218003
5207923243273190737,0.0010047025
5228972778482933552,0.00026636408
5250404418762386975,3.0943105e-05
5250424591708493385,0.19663644
5252981188293374460,1.625999e-05
5258300730899826956,0.00013461396
5259457544289937927,0.051250108
5282840530831954937,0.0012379681
5304175307005410074,0.00026072955
5304643634289809422,7.0616305e-05
5312060233484732302,2.815535e-05
5324027243934626449,1.7018598e-05
5346062129795688718,0.9997917
5384532621139732507,5.363819e-05
5393373484951207056,0.0031467075
5421247204168388403,0.00012519119
5422801100725991025,6.974329e-05
5436126237216277855,0.0008286861
5442659622291991428,7.124567e-06
5464902312011007457,0.0236962
5507774123610812333,1.6446855e-05
5527881005563379317,0.0020232622
5568751936442652246,0.00029067503
5573276339839430181,0.32060668
5610620950023746776,5.4489565e-06
5611933673156400587,0.00046892307
5621401358774310027,0.0101352325
5625067942004293884,2.32008e-06
5643609255260517659,7.8939964e-05
5644042588899520519,0.004933196
5664946114180551898,6.0329465e-05
5707307223528850411,0.99953663
5719271931294588303,8.014937e-06
5720468351439525956,0.99736756
5739758486285252468,0.0003235074
5745859568064913568,0.47849724
5749144872288124490,0.7978808
5753092584556867463,0.0037654135
5758407828529917890,2.3738947e-05
5784054163958184493,0.010049166
5790824369155857460,5.8060203e-05
5839606123922346874,0.00075145817
5848109784988313074,0.010480488
5849072454714438532,0.0002703794
5866063802691373540,6.40388e-06
5871585848498721869,9.406208e-05
5872497311894404002,0.0002718634
5887965214240557623,0.0016020279
5900325630220056358,3.338695e-06
5901960383091698255,2.6190692e-05
5906106700571930076,4.973945e-06
5909230870620684331,0.0012200333
5922015182571182379,0.0003441863
5922706210697046563,0.0033986096
5922987962000700570,0.00010173048
5924888594329752030,0.0048091686
5938473453159718666,3.5865403e-05
5940844626774435182,0.02717041
5981103832386882865,0.0002689417
5983750927253104729,0.0033883722
5993448454310446637,1.0548509e-05
6026408495814294051,0.0015601404
6036346589857952731,8.6815395e-05
6056912656525636980,0.0556106
6070264433434260850,3.287935e-05
6087815091847973017,0.00027231371
6087973693521342280,6.355412e-05
6107424960806386948,9.215079e-05
6109047829422776550,0.93946534
6122478135413378142,0.95512265
6153384661523679975,0.99990153
6166754060772579210,1.8406941e-05
6171441410035100283,5.3383705e-05
6171627483060074701,3.5120916e-05
6183154506913912115,0.001698606
6188077089546776547,5.637021e-06
6207702397542909884,0.00039279746
6216203096492821952,2.2175373e-05
6223543058962799513,5.829518e-06
6248006013921536715,0.0061308965
6248597245962773471,0.07563805
6249353838597585693,0.00020318117
6272078179312111533,0.00039899282
6277058066057655854,0.9010642
6287067063282182780,0.00035440424
6296751690400487808,5.07058e-05
6304698400807617063,0.01647682
6310501670058223175,0.0006565214
6318334074654532894,0.00010464282
6332977931390378631,2.9511635e-05
6346633597294700200,0.0010783287
6369196720367553553,0.013547957
6380253742279747742,2.2395356e-05
6392152548269309619,0.0012468778
6392573237599069553,0.98229516
6416554621804862174,0.0023924878
6419874715526666083,2.5540121e-05
6420265000350268700,0.9173059
6433002148714649637,0.0003962859
6444238207746635942,6.393587e-05
6492946999193505595,0.9999579
6525963721634441039,1.39775075e-05
6539656052542638449,0.0016677512
6553517203613290645,8.348236e-06
6603605511434271835,0.052743223
6628164158039246999,2.2039347e-05
6631174436344822925,0.00015552479
6633666314613253374,2.9798848e-05
6635571744102416694,0.4083111
6647659027018428663,0.00028614554
6670053622516898428,1.7010127e-05
6680956068272744654,1.2837559e-05
6685466687961549847,1.5713673e-05
6693648028836245873,0.00045073603
6727096730163736549,0.008070259
6728179678573420487,0.00046410222
6733790821405049063,3.9431005e-05
6734242840890130518,1.43989455e-05
6735217621064597967,0.0001574025
6741235651492250892,0.00020960471
6746862887388245417,2.2424058e-05
6775799018036483172,0.0004382513
6780173425235946594,2.4597488e-05
6792378972928431113,5.9784365e-05
6801819802362000479,0.0008489968
6806808591701625150,0.028086662
6809891562570642084,4.3543873e-06
6833289323784323171,3.412474e-05
6842710619651254395,1.8869821e-05
6846851333369147034,0.9977235
6870600138731002994,0.012623399
6881160433791125818,0.90430236
6883124939879254983,3.356669e-05
6888148162384737114,5.607654e-06
6889643434140257921,5.0518385e-05
6890239011463889884,0.004542423
6891695318333250478,2.5013036e-05
6897155146387695521,0.27060518
6908509429284634221,1.2530796e-05
6909521347587258539,0.9826654
6916145758188710200,8.369002e-06
6990318995731134750,2.6683694e-05
6997039436624474117,1.6553131e-05
7006936245919496757,0.0012049462
7052055775897937190,1.0952382e-05
7063650821844102222,0.0048511843
7068879468281174692,0.0006455302
7092476692708882635,0.9998222
7098774550795730569,0.0029165875
7099531004047139276,8.026018e-05
7103972058558755055,0.2840504
7111691901733045969,0.005702813
7134391966825689304,9.289279e-06
7147907592293403397,1.31395955e-05
7163915974542407772,0.0084863305
7170153424988761379,0.71327275
7171165037895679177,3.0370224e-05
7174688802013522533,1.1336591e-05
7193957271307329484,0.99627775
7195338927722957297,1.23680975e-05
7198661691036867853,0.04692961
7217381273953758909,1.574127e-05
7229524896924123343,0.0023598066
7230183354689751235,0.0059110383
7235657827555389621,1.1998394e-05
7240944172528682674,2.4377927e-05
7248398812881573771,0.008754433
7259093658729508094,0.015823381
7262652268807268787,4.617537e-06
7269659424952825411,7.178268e-06
7277948846873701499,8.407874e-05
7279719690537421163,0.00059886335
7279946125491775044,0.02693214
7281615099793941268,5.1157887e-05
7297511478828254497,2.0981557e-05
7323383063975084836,0.00031897574
7327478917969498852,0.0018642163
7364636799884189645,0.47042018
7376945115278762904,0.0024104672
7379485315975278365,0.0008874256
7380209015143308479,0.044808336
7386599714485425218,0.0006023952
7387831954619734228,2.9161261e-05
7393267538378473433,0.006190775
7420655451046260040,0.004341817
7444279486904525076,2.2863249e-05
7445344279774294950,7.6180045e-06
7459617701418593478,6.628359e-05
7467418099554591040,0.37021235
7502959546523112414,0.00095064536
7517868281772986577,0.97754055
7526089186084125164,0.9195523
7549815682607668977,0.98120123
7550387670919072286,0.003879953
7564701894952786561,0.9958281
7582464051336356902,0.00011312667
7586868842903166049,0.000868779
7591871380597731517,4.791937e-05
7593931057559211429,0.00046181996
7599020652773777080,3.1776024e-05
7615332434053917375,0.00030629506
7639778208102209630,0.006648062
7648952914251112758,0.9999466
7667107428571272219,0.8925314
7679931974200518065,0.0014224722
7681971115910936353,4.0357692e-05
7683578939571107580,0.9999503
7695252292006610883,0.021003164
7699737034783436030,5.1138617e-05
7717560949711445582,2.4220977e-05
7727588248667957223,3.895444e-06
7741283821527075012,1.1225052e-05
7753198540136168612,5.6078466e-06
7757324912507486048,0.00020354008
7796129308305115488,0.0001240517
7814700556965018126,1.8971934e-05
7822337537563186814,0.9882615
7851592591523127557,1.6244352e-05
7872813086796578405,7.711053e-06
7877637003504328431,0.00036942228
7881418097063362364,9.901808e-06
7884593923358661101,2.822802e-05
7889248893658141174,9.708421e-06
7892549429173436210,5.990963e-05
7908696042265426995,0.18181197
7919396212202350700,1.474687e-05
7923780801511420333,3.0449946e-05
7949619870898635547,0.70803064
7958954102081334027,0.0032509305
7979185267616499859,0.7135014
7988860332634871253,1.3602426e-05
7993262667104779861,0.9801214
8013767462219666775,8.604664e-06
8028063333834645106,6.606505e-06
8039499577405697560,3.363709e-05
8044337566043838021,0.0029494925
8108757802812639144,0.0009805472
8116523228718823730,1.1233447e-05
8121467140222209949,2.8288657e-06
8126349076940313442,0.0030601956
8138514251272364082,3.1652642e-06
8141519368967306476,0.0015802763
8144286875810592693,0.7519806
8164906011462427671,1.3104157e-05
8180975935610548538,3.458359e-05
8181418667943183197,6.0776405e-05
8196120028167028333,0.00058626954
8212681176792935277,0.9991548
8253111079446025531,0.0117813675
8279872655147570662,1.3660065e-05
8291792055515266806,5.105747e-06
8317777596219150403,0.00774458
8358171785891064815,5.0281487e-05
8358889141626641038,0.0010584742
8365311066876230233,5.327435e-06
8375915735925841320,2.3553105e-06
8425926611306093533,7.701792e-06
8431063903862202129,8.121797e-06
8435650047168662962,2.2735445e-05
8440090595946855839,0.19234334
8440540792283313661,1.7637509e-05
8457825506417172663,2.8787924e-06
8474990785464912143,0.039256334
8521538484040118302,0.0014316284
8522520413315074338,6.344198e-05
8536700425302141274,0.0010296725
8544506435358267119,6.474981e-06
8551841841894410430,0.99028486
8557379991724774091,0.00018146654
8561600230621356592,1.0073768e-05
8561781915310493028,0.0016314518
8562628111239433601,0.0019824489
8573901825128523758,0.00046310193
8578539562706518016,9.754755e-05
8584864705293901580,0.029455755
8592981560328392909,2.817286e-05
8597487875994148094,4.118466e-05
8616209243572901022,0.00012280894
8628452856237394129,0.9995802
8691601962347206046,0.027962182
8705055342352265991,0.09959897
8717416763461064579,7.88457e-05
8747631347076341805,0.875715
8787284942338219084,0.002376927
8802663952126290544,0.0005366213
8812756352480442062,3.805185e-06
8817934129341172742,5.8054015e-06
8822295268988658921,0.007127322
8822778212760116332,0.036314495
8864808749128817529,0.011320017
8871907732100868237,4.35138e-05
8875280213283864873,0.00010892661
8878586744965031921,3.789298e-06
8901036892502799308,1.6283515e-05
8901813815303878950,4.0683906e-05
8902425411307749881,0.0026994287
8907806854986167261,9.055759e-06
8926012384429033327,4.192921e-06
8939586397268553529,0.08913209
8951975510920630849,4.987385e-05
8967099796700859605,2.9684717e-05
8975940452680714245,7.75292e-06
8986458346448388948,0.002073861
8989730009718171939,0.026512515
8994195789518722580,0.0012949932
9016140048396957836,0.15929662
9033355451424845366,0.00042118845
9059086082453989160,0.014604564
9077705089189301888,0.9937389
9092066337544937168,0.9785162
9110577063494061515,3.1222773e-06
9117350893379567779,9.8677716e-05
9127243459362331939,3.7299153e-05
9131819496113065674,0.00020384211
9138947278832495037,1.7710407e-05
9140627185315551578,0.0033387914
9170630981125336139,0.9981351
9203822720702563491,0.003756154
-9188720494569941813,0.0052107098
-9181374021833011628,1.5798269e-05
-9179005482984723121,0.0015579966
-9173359438202896351,0.085429296
-9162904141615136469,2.8588438e-05
-9143952251470512528,0.00073180423
-9127367712513714797,5.0729403e-05
-9125452979070205263,1.3409586e-05
-9106795890415929224,0.43520105
-9102210247130911141,0.9287863
-9084405486244992433,8.206952e-06
-9075616197728653171,3.3179087e-05
-9067851901381701873,3.859447e-05
-9043458279117009587,0.00021699276
-9043009995398659595,0.9999987
-9028441328503489939,0.999622
-9022785499985300487,0.9998957
-9019683491857434494,0.019166902
-9016228976375264045,0.00016445825
-9013039941112988789,0.2605521
-9012749412247165180,5.064689e-05
-8994033678908334216,1.7243294e-05
-8963309700769908699,2.3327764e-05
-8963069315887088457,1.5802412e-05
-8956935124639830598,0.998538
-8939644292863867665,0.18970078
-8938569665215585121,0.0004242413
-8907972272803294463,2.7223517e-05
-8869795945541107611,0.06069721
-8864656987086098986,1.0038649e-05
-8863234948079466529,2.8446015e-05
-8846680840162704175,0.00035689626
-8842201114753325154,0.8467492
-8838272385257164996,5.976316e-05
-8828534653360402116,0.0017057614
-8814543220756923945,0.000549108
-8800558015738362033,0.0027974264
-8797060766819760095,9.746307e-06
-8793430842889044610,9.3023455e-06
-8786532201108726489,7.9142355e-06
-8705730318000402027,5.279164e-05
-8678798227340013141,1.2433994e-05
-8677784902061652163,6.531773e-05
-8677508523131827096,0.7457411
-8674795656744241707,0.00030458774
-8670217392605021257,0.0047915187
-8666044732607268792,0.0003648835
-8659762842323890849,2.9390725e-05
-8655534991869394578,1.1847477e-05
-8619128557398064300,0.050918303
-8615506879583522929,4.8302925e-05
-8606143215942723937,2.0198362e-05
-8591095419438037163,0.059714794
-8578880588126309798,9.348012e-06
-8578212824338850824,1.1085595e-05
-8561423327816960832,0.9977514
-8550411181195785938,1.9078763e-05
-8544459806934662886,0.00023551345
-8460205811369223408,0.00022857967
-8450922425577952245,0.00011050312
-8435971616743547275,2.4747298e-05
-8422917020566495598,0.00021112426
-8421549986658279358,6.9302073e-06
-8407426926578377175,0.64552706
-8403695231657874687,0.023693476
-8399229353604133452,0.97472894
-8396443269727474775,3.918536e-05
-8394778639210471664,0.062293254
-8384731243618977382,0.28010437
-8381076965836519659,0.00018893306
-8371916396861047576,2.3489363e-05
-8358743947999730479,0.00014408417
-8350230188566390420,1.1056507e-05
-8343545218182999346,0.0006794912
-8342762376767931693,0.00031120778
-8335747228828591575,2.8846276e-05
-8323609138852614767,9.1173015e-06
-8318776240242735443,6.563497e-05
-8318260777710731645,0.00015297548
-8300683639512602571,0.0045527867
-8296614990423902482,0.008636466
-8293191788875836022,0.00047862108
-8282667294912723854,3.223697e-05
-8255360000791023836,8.123438e-06
-8231392216060244432,9.9730976e-05
-8227522011723858061,0.0007683117
-8227328035356138525,0.059093222
-8217296743762191978,1.3945325e-05
-8205009412016750251,0.00073127367
-8182048716118790550,0.000117873555
-8178794221651875833,0.0006243813
-8151830723151265866,0.006187572
-8144138432975381729,8.473816e-06
-8121981605498348871,0.0006005925
-8117447821847168845,0.000103160346
-8109104703030073432,6.6293636e-05
-8106210437310728587,1.2261975e-05
-8098146772002013996,0.99994874
-8093065694256774181,7.014098e-06
-8076452182791955698,0.8477015
-8074531085104310569,0.012216623
-8033903533016290346,0.45327866
-8020980685433376212,0.0010181619
-8018252870366228618,0.0001661381
-8010051282761871076,3.3941124e-06
-7981958631433083804,5.1732957e-05
-7971919309843277839,0.000107743675
-7961549525183553207,1.6724294e-05
-7959627494972151208,0.00494731
-7958449788377124753,6.671977e-05
-7936976211036626909,0.0075412
-7919197214765273933,2.0080342e-05
-7907076100341421129,0.0027750586
-7906487394252295456,6.33263e-06
-7896785577767315960,0.0019561483
-7888233992301201805,5.724835e-06
-7863345537307955770,0.67670375
-7852224901493406581,0.57077086
-7843859246393883522,3.7431664e-06
-7840225995401900106,7.4537875e-06
-7821135473766546153,1.2244645e-05
-7819107861482039255,0.007284342
-7808488363361805009,4.230706e-06
-7798840434164523867,6.023151e-05
-7797273690522592242,3.1106214e-05
-7794011564371740325,2.790153e-05
-7780770701960999657,4.751814e-05
-7779813634160980774,0.0009624354
-7775947704384921553,0.9989931
-7772014931418252185,0.00020451083
-7763282929425567628,0.00030797024
-7719248930156041975,3.339644e-05
-7696914978946452415,0.031385567
-7693984332574705334,0.00016353454
-7692834521497585391,0.00071071746
-7684058876735705026,0.07113334
-7652498239829964062,0.00064453
-7643134971125521313,1.7911017e-05
-7636807997057383725,0.0010129344
-7625680150432453416,0.008187437
-7623886743826217423,2.806126e-06
-7615929118054591297,6.834188e-05
-7614899839843001734,0.00018529376
-7612733770841880577,0.006138054
-7588214425026216746,0.00014204545
-7569717940603271658,4.8748134e-05
-7565654422395029765,9.457589e-06
-7542929883620794330,8.571339e-06
-7521962812990658312,0.0002759
-7513001564107558650,3.0359304e-05
-7468942334204782395,0.0026294934
-7446095383608250615,0.00015997369
-7439415057802475538,4.208733e-05
-7430013240197160790,1.3132304e-05
-7428926801158313706,0.00031767742
-7427939137414607852,0.0007281701
-7404762892681882188,8.322124e-05
-7404702396846820265,2.1827525e-05
-7390204503017295661,0.0004936452
-7374447787340227557,9.045075e-05
-7365127759715381855,7.0182264e-06
-7363813890669698218,0.0004173303
-7363376933688853775,0.006637408
-7353045048570048122,0.2171197
-7351300886825209024,5.697883e-05
-7337234978417437840,3.8298795e-06
-7316517274108942659,0.07548618
-7302719658169345688,0.00043084737
-7302553420685761100,5.539216e-06
-7289916585797847093,0.010221701
-7286837432156540755,0.38036743
-7261235271314289713,0.04004449
-7247457468534556987,0.13258535
-7231542051056513666,0.37239677
-7212597658013438612,0.0001892771
-7205172391474049711,2.6350051e-05
-7197774777582951136,0.027081048
-7192569562203293687,1.8589932e-05
-7184422561803067139,0.9817978
-7184038241613826163,0.00083753874
-7172938767947518926,3.1156538e-05
-7169479454772677388,0.00031750544
-7166611210782400940,6.15009e-06
-7148925756308436302,0.9999268
-7144144517029034886,4.1816762e-05
-7135346570443249874,9.5124204e-05
-7133560016934819162,0.023607431
-7114738737813990797,2.4757846e-05
-7101903348865038987,0.0013892938
-7090709882568005044,6.0790837e-05
-7089800410689848034,0.25171107
-7089753844052472350,1.4216926e-05
-7069961563008109484,1.7623066e-05
-7049377047405007189,0.99322504
-7030158396775705152,0.0003289168
-7020752862937202907,0.002443854
-7011871785656794744,2.398997e-05
-7002036237270730636,2.979848e-05
-7001204485162592333,0.0003230097
-6992930704362619263,0.00072682026
-6970136284474442207,0.0063190036
-6966844676300784126,1.8392813e-06
-6936451590684862621,0.00020155286
-6899339300741897730,0.923185
-6887474993849980311,0.99995303
-6886747302039889055,0.008126361
-6881998641333248593,0.9816727
-6810719227204617188,0.002965773
-6793564556155731584,0.001983203
-6779927728283107529,1.1741841e-06
-6775756266515304732,0.9946083
-6768422742113721163,1.7704411e-05
-6764517533797191666,0.0010534253
-6747880670836682890,8.755767e-06
-6738311114834247483,0.0038478316
-6731596053044622992,0.8003695
-6727049689386161236,3.3069746e-06
-6682063424928796837,0.12408411
-6672309521589185339,0.00034280715
-6670266617773348023,0.37887558
-6669749105694474822,0.0014562198
-6666545817884862331,2.8851751e-05
-6646745712710783882,3.2272994e-05
-6612310967699635742,7.064324e-05
-6612057912916549838,0.97718424
-6611752666992482694,0.15829627
-6606588099990920519,4.912071e-05
-6597765317520657470,0.00032543024
-6578503786813951631,0.00010870176
